portfolio_id,client_id,portfolio_name,start_date,status,intial_investment
1480,1252,Emergency,2024-09-18,Inactive,58724
1481,2596,Emergency,2025-03-20,Inactive,77874
1482,2834,Growth Fund,2024-12-07,Active,132180
1483,5218,Retirement Plan,2024-12-29,Inactive,47666
1484,976,Growth Fund,2024-11-08,Closed,77024
1485,5955,Growth Fund,2024-11-06,Closed,105252
1486,256,High-Yield,2024-06-18,Active,130450
1487,1406,High-Yield,2024-12-31,Active,29167
1488,4717,Retirement Plan,2024-06-02,Inactive,108749
1489,5575,Emergency,2024-07-09,Inactive,66925
149,4086,Retirement Plan,2024-09-28,Inactive,114191
1490,2010,High-Yield,2025-02-16,Active,128546
1491,6165,Retirement Plan,2024-05-06,Closed,57525
1492,3988,High-Yield,2024-06-22,Closed,195333
1493,591,Growth Fund,2024-08-21,Active,56417
1494,6953,Emergency,2025-03-15,Inactive,87250
1495,1002,Education Fund,2025-01-29,Inactive,76249
1496,2656,High-Yield,2024-07-26,Closed,199384
1497,4925,Emergency,2024-08-05,Closed,61238
1498,3809,Education Fund,2025-01-29,Closed,7856
1499,5069,Retirement Plan,2024-11-01,Active,165644
15,1836,Emergency,2024-07-08,Active,160956
150,5852,Emergency,2024-11-03,Inactive,182846
1500,1789,High-Yield,2024-07-20,Inactive,53410
1501,1963,Growth Fund,2025-01-28,Active,79478
1502,2498,Growth Fund,2024-04-26,Closed,15455
1503,2319,Retirement Plan,2024-11-21,Inactive,16277
1504,2788,Retirement Plan,2024-10-26,Active,104804
1505,4557,Education Fund,2024-11-10,Active,16519
1506,265,Emergency,2025-03-16,Active,138115
1507,6843,Retirement Plan,2024-07-25,Closed,171502
1508,5816,Growth Fund,2024-07-23,Closed,112404
1509,2036,Growth Fund,2024-12-16,Inactive,176969
151,199,Emergency,2024-05-15,Inactive,26454
1510,4003,High-Yield,2025-03-10,Closed,113725
1511,5631,Growth Fund,2024-06-18,Closed,174564
1512,6097,Emergency,2024-12-04,Active,176499
1513,6028,Emergency,2024-09-05,Closed,135429
1514,6552,Emergency,2025-01-09,Active,162906
1515,2159,High-Yield,2024-12-07,Closed,97238
1516,3037,Retirement Plan,2024-09-16,Active,117178
1517,4453,Growth Fund,2024-12-02,Inactive,23376
1518,6292,Emergency,2024-09-14,Active,150429
1519,1969,High-Yield,2025-02-24,Closed,120433
152,6865,Education Fund,2025-02-24,Active,81640
1520,2322,Emergency,2024-09-21,Inactive,195261
1521,6420,Retirement Plan,2024-11-24,Active,137982
1522,4869,Growth Fund,2024-06-08,Closed,167170
1523,357,Growth Fund,2024-10-22,Inactive,1533
1524,192,Growth Fund,2024-05-30,Inactive,68068
1525,4176,Retirement Plan,2024-08-23,Active,191044
1526,992,High-Yield,2025-02-02,Active,21233
1527,4191,Growth Fund,2025-02-14,Closed,109627
1528,1739,High-Yield,2024-11-18,Active,131218
1529,6787,High-Yield,2024-08-21,Inactive,104946
153,3578,Retirement Plan,2024-06-14,Active,169098
1530,4609,High-Yield,2025-02-24,Inactive,184410
1531,1348,Retirement Plan,2025-01-28,Inactive,123492
1532,1920,Retirement Plan,2024-11-10,Closed,4396
1533,2382,High-Yield,2024-12-14,Closed,104496
1534,2398,Emergency,2025-02-15,Closed,20838
1535,262,Education Fund,2024-09-22,Inactive,27130
1536,3666,Emergency,2024-06-24,Inactive,195558
1537,5912,Growth Fund,2024-10-04,Closed,189274
1538,2001,Retirement Plan,2024-11-19,Active,172137
1539,3984,Education Fund,2025-01-27,Closed,133330
154,6332,Education Fund,2025-03-24,Closed,6875
1540,794,High-Yield,2024-11-17,Closed,190907
1541,2087,Retirement Plan,2025-03-17,Active,123862
1542,2758,Growth Fund,2024-12-21,Inactive,193833
1543,5390,High-Yield,2025-02-08,Closed,102441
1544,1356,High-Yield,2025-02-20,Closed,64932
1545,6167,Retirement Plan,2024-05-23,Closed,188662
1546,6032,High-Yield,2025-01-10,Closed,158700
1547,3671,Emergency,2024-10-22,Active,43758
1548,1480,Education Fund,2025-02-01,Active,29316
1549,5155,Education Fund,2024-04-25,Closed,177700
155,1053,Retirement Plan,2024-09-08,Closed,119238
1550,3500,Emergency,2025-02-22,Inactive,5068
1551,6039,Emergency,2024-07-19,Closed,44506
1552,6113,Emergency,2024-10-21,Closed,45814
1553,1056,Emergency,2025-01-09,Closed,170539
1554,999,Growth Fund,2025-02-06,Active,59220
1555,6626,Education Fund,2024-10-17,Active,180835
1556,2842,Education Fund,2024-04-11,Active,84795
1557,648,Education Fund,2024-09-25,Closed,42961
1558,2031,Retirement Plan,2024-08-26,Closed,2519
1559,728,Emergency,2024-09-28,Active,173218
156,1631,Emergency,2025-02-22,Closed,122543
1560,3721,Emergency,2024-07-24,Closed,156931
1561,3965,Retirement Plan,2024-04-14,Closed,172401
1562,4804,High-Yield,2025-01-05,Active,191589
1563,3657,High-Yield,2025-03-17,Closed,11225
1564,5173,Emergency,2024-12-14,Active,21844
1565,5099,High-Yield,2024-11-17,Closed,97091
1566,2277,High-Yield,2024-09-29,Inactive,8660
1567,1887,Growth Fund,2024-09-12,Active,104333
1568,6095,Emergency,2024-08-09,Closed,80932
1569,6625,Emergency,2025-04-09,Closed,124568
157,593,Growth Fund,2025-01-11,Inactive,95628
1570,4642,High-Yield,2024-05-23,Inactive,174909
1571,3117,Retirement Plan,2024-11-05,Closed,55566
1572,1711,Education Fund,2024-11-24,Active,148039
1573,6718,Emergency,2024-10-17,Closed,136525
1574,4447,Growth Fund,2024-08-16,Inactive,24725
1575,2690,Growth Fund,2024-10-05,Closed,26528
1576,1185,Emergency,2024-12-31,Closed,46444
1577,6900,Emergency,2024-11-28,Closed,59387
1578,5773,Education Fund,2024-06-06,Inactive,57886
1579,5485,Education Fund,2025-02-10,Active,102306
158,4553,Growth Fund,2024-05-24,Inactive,148195
1580,1262,Retirement Plan,2024-10-01,Active,105103
1581,2298,Emergency,2024-08-24,Active,23755
1582,1002,Growth Fund,2025-01-18,Closed,35455
1583,516,Emergency,2024-06-09,Inactive,53610
1584,288,Emergency,2025-04-09,Inactive,17791
1585,2610,Growth Fund,2024-11-30,Inactive,89055
1586,6736,Emergency,2024-12-27,Closed,154597
1587,1822,Retirement Plan,2025-01-04,Inactive,72714
1588,3309,High-Yield,2024-09-01,Active,46061
1589,2278,Growth Fund,2024-12-08,Inactive,12639
159,6302,Growth Fund,2025-03-09,Closed,67618
1590,4011,Growth Fund,2025-01-25,Active,49403
1591,2724,Emergency,2024-09-25,Active,164100
1592,1041,Retirement Plan,2024-09-02,Active,124266
1593,380,Growth Fund,2024-06-12,Active,172337
1594,6676,High-Yield,2024-12-16,Closed,115602
1595,4513,Growth Fund,2024-07-20,Active,54604
1596,2002,Retirement Plan,2025-02-14,Closed,188330
1597,175,Education Fund,2024-06-26,Closed,151797
1598,2256,Emergency,2024-11-30,Closed,32264
1599,3965,Growth Fund,2024-10-17,Closed,24751
16,384,Retirement Plan,2024-10-08,Inactive,124760
160,3015,Growth Fund,2025-02-25,Inactive,25933
1600,3628,High-Yield,2024-07-29,Active,98090
1601,736,Education Fund,2025-01-21,Closed,181864
1602,2013,Growth Fund,2024-05-11,Closed,171754
1603,1847,Education Fund,2025-01-13,Active,186300
1604,2514,Education Fund,2024-11-03,Active,34116
1605,3158,Emergency,2024-09-12,Closed,92076
1606,2994,Growth Fund,2024-08-15,Inactive,187310
1607,4631,Emergency,2024-04-29,Inactive,149485
1608,1162,Emergency,2024-04-25,Active,144100
1609,2718,Retirement Plan,2024-09-16,Closed,25882
161,6046,Emergency,2024-05-18,Active,21019
1610,3993,Emergency,2024-06-27,Closed,108754
1611,3215,Education Fund,2024-07-21,Active,75264
1612,1402,Growth Fund,2024-11-12,Inactive,197271
1613,2730,Retirement Plan,2024-07-06,Inactive,42944
1614,3392,Emergency,2024-04-28,Active,156813
1615,2154,Emergency,2025-01-04,Active,169302
1616,3570,Growth Fund,2024-09-28,Inactive,120977
1617,236,Emergency,2024-05-21,Active,114777
1618,4404,Emergency,2024-07-28,Inactive,64972
1619,6258,Emergency,2024-10-09,Active,186940
162,1864,Education Fund,2025-04-05,Inactive,93546
1620,3901,High-Yield,2025-01-04,Inactive,71038
1621,4477,Growth Fund,2024-05-23,Inactive,173978
1622,6366,Emergency,2024-07-23,Active,115013
1623,4,Emergency,2024-06-15,Inactive,170238
1624,2084,Growth Fund,2024-09-03,Active,53534
1625,5602,High-Yield,2025-01-23,Closed,3382
1626,2983,Emergency,2024-04-26,Closed,163573
1627,5635,Retirement Plan,2024-07-02,Closed,12788
1628,6714,High-Yield,2024-11-17,Active,149865
1629,4210,Emergency,2024-04-27,Active,163216
163,4058,Education Fund,2025-01-25,Active,37119
1630,5724,Education Fund,2025-01-10,Active,18664
1631,5050,Emergency,2024-07-01,Inactive,198920
1632,178,Emergency,2024-12-25,Active,142389
1633,5169,Growth Fund,2024-04-16,Closed,99213
1634,1904,High-Yield,2024-07-27,Closed,130282
1635,6813,High-Yield,2024-12-15,Active,39055
1636,408,High-Yield,2024-10-11,Closed,137260
1637,2864,Retirement Plan,2024-06-28,Closed,77003
1638,5048,Emergency,2025-02-03,Inactive,137812
1639,866,Growth Fund,2024-04-14,Closed,143028
164,849,Growth Fund,2024-11-05,Inactive,89744
1640,1011,Education Fund,2024-05-20,Inactive,133633
1641,144,Education Fund,2024-04-29,Closed,17970
1642,3952,Growth Fund,2024-07-16,Active,144199
1643,6330,High-Yield,2025-03-18,Closed,22679
1644,443,Education Fund,2024-09-21,Active,191756
1645,6034,High-Yield,2024-07-27,Active,96751
1646,1673,Retirement Plan,2024-12-08,Inactive,35612
1647,4741,Emergency,2024-08-12,Active,81919
1648,3320,Retirement Plan,2024-12-23,Active,30091
1649,1933,Education Fund,2024-11-30,Active,188591
165,1440,High-Yield,2024-12-03,Inactive,119208
1650,6783,Growth Fund,2024-10-07,Closed,132015
1651,564,Education Fund,2024-10-30,Inactive,163028
1652,1789,Education Fund,2025-03-09,Active,92333
1653,3237,Growth Fund,2025-03-02,Inactive,172556
1654,6191,Retirement Plan,2024-06-09,Active,61932
1655,5252,Retirement Plan,2025-01-25,Inactive,31418
1656,4407,Growth Fund,2024-07-24,Closed,180920
1657,1382,Retirement Plan,2024-11-04,Closed,172372
1658,909,Education Fund,2024-12-30,Closed,75376
1659,5189,High-Yield,2024-05-27,Active,13004
166,6646,Growth Fund,2024-05-23,Closed,133939
1660,302,Growth Fund,2024-05-19,Closed,144358
1661,2268,High-Yield,2024-08-30,Active,135424
1662,2598,High-Yield,2025-03-19,Inactive,47253
1663,467,Retirement Plan,2024-10-30,Active,119670
1664,1164,Growth Fund,2024-11-10,Active,186481
1665,3668,Retirement Plan,2025-03-02,Closed,53141
1666,2156,Emergency,2024-07-31,Closed,105420
1667,2543,Growth Fund,2024-09-15,Closed,187366
1668,6509,Education Fund,2024-07-12,Closed,112415
1669,3978,Emergency,2024-10-22,Inactive,108299
167,3091,Growth Fund,2024-07-13,Closed,190913
1670,6517,Growth Fund,2024-11-04,Inactive,118109
1671,723,High-Yield,2024-09-07,Inactive,90609
1672,6089,Education Fund,2025-02-12,Inactive,32195
1673,1506,Growth Fund,2024-10-21,Closed,47234
1674,2309,High-Yield,2025-02-15,Closed,7491
1675,5071,Education Fund,2024-07-27,Closed,43472
1676,5042,Education Fund,2025-04-03,Active,131455
1677,1675,High-Yield,2024-08-08,Active,87931
1678,1428,Retirement Plan,2024-07-18,Inactive,138585
1679,1299,Education Fund,2024-09-13,Inactive,64790
168,2377,High-Yield,2025-04-09,Active,176672
1680,5866,Emergency,2025-02-13,Closed,3083
1681,6081,Retirement Plan,2024-12-04,Inactive,135007
1682,4595,Education Fund,2024-07-27,Inactive,21314
1683,6482,Retirement Plan,2024-12-09,Active,129805
1684,2084,Emergency,2024-08-19,Closed,167101
1685,5645,High-Yield,2024-06-06,Closed,152100
1686,6035,Retirement Plan,2024-10-10,Closed,194221
1687,1366,Growth Fund,2024-06-20,Active,183801
1688,2391,Growth Fund,2024-05-26,Active,19529
1689,4047,High-Yield,2024-12-06,Active,58465
169,2620,Emergency,2025-03-01,Active,66357
1690,4073,Education Fund,2024-04-20,Inactive,49646
1691,6360,Education Fund,2024-06-11,Closed,155843
1692,6364,High-Yield,2024-08-28,Active,185190
1693,2717,Education Fund,2024-06-12,Closed,113452
1694,3951,Retirement Plan,2024-05-18,Closed,37129
1695,2802,Retirement Plan,2024-04-14,Inactive,8725
1696,821,Emergency,2024-05-26,Closed,48116
1697,525,High-Yield,2024-11-25,Closed,136980
1698,188,Retirement Plan,2025-02-02,Closed,10013
1699,134,Emergency,2024-11-15,Inactive,108015
17,3040,Retirement Plan,2025-03-09,Inactive,62870
170,1831,Education Fund,2024-11-20,Inactive,128309
1700,2456,Growth Fund,2024-07-27,Closed,62030
1701,6640,Education Fund,2024-10-30,Closed,75867
1702,6298,Retirement Plan,2024-12-28,Closed,29938
1703,5098,Growth Fund,2024-05-15,Inactive,122941
1704,1029,Emergency,2025-01-05,Closed,125646
1705,1239,Growth Fund,2025-02-15,Active,119324
1706,1920,Education Fund,2024-08-02,Closed,7778
1707,2214,Emergency,2024-07-20,Inactive,124675
1708,6048,Growth Fund,2025-03-02,Closed,174526
1709,1791,Emergency,2024-11-23,Active,2992
171,4200,Growth Fund,2024-07-14,Inactive,164480
1710,4708,Education Fund,2025-03-25,Closed,66867
1711,1889,Education Fund,2024-06-03,Inactive,130117
1712,6541,Education Fund,2025-03-11,Inactive,137299
1713,4496,Growth Fund,2024-12-24,Closed,109485
1714,414,High-Yield,2024-11-14,Active,143240
1715,1466,High-Yield,2025-03-30,Active,39967
1716,4994,Emergency,2025-03-18,Inactive,190900
1717,3238,Education Fund,2024-08-04,Closed,72333
1718,6219,Growth Fund,2024-06-24,Closed,84393
1719,3037,Education Fund,2025-01-12,Closed,21468
172,4696,Growth Fund,2024-06-18,Inactive,130691
1720,3966,Retirement Plan,2024-07-23,Inactive,155588
1721,2937,Education Fund,2025-01-10,Inactive,48933
1722,166,Growth Fund,2024-10-06,Active,116406
1723,6221,Education Fund,2024-04-10,Inactive,175034
1724,4125,Education Fund,2025-01-04,Inactive,191378
1725,3233,High-Yield,2024-07-05,Inactive,185249
1726,3302,Education Fund,2024-09-10,Inactive,195960
1727,5681,Emergency,2025-04-01,Inactive,16145
1728,915,Emergency,2024-04-11,Active,192162
1729,5435,Emergency,2025-03-17,Active,85900
173,4597,Emergency,2024-09-28,Active,10143
1730,5047,Growth Fund,2024-09-20,Active,96008
1731,1468,Growth Fund,2025-03-23,Active,46818
1732,951,Growth Fund,2024-05-14,Active,91042
1733,3921,High-Yield,2025-01-19,Closed,148489
1734,3725,Education Fund,2024-09-11,Active,42325
1735,678,Retirement Plan,2024-12-11,Inactive,106329
1736,4586,Retirement Plan,2024-08-21,Inactive,119134
1737,5608,Emergency,2024-11-03,Inactive,60720
1738,1925,Retirement Plan,2025-01-20,Active,46388
1739,4311,Education Fund,2024-07-27,Closed,20417
174,3909,High-Yield,2024-04-15,Closed,74613
1740,5350,Growth Fund,2024-05-17,Active,51142
1741,258,High-Yield,2025-03-29,Inactive,135947
1742,6260,High-Yield,2024-04-26,Active,67136
1743,2324,Emergency,2024-07-15,Active,101292
1744,6529,Emergency,2025-01-11,Closed,138556
1745,2609,Education Fund,2024-11-25,Active,147588
1746,5409,Retirement Plan,2024-07-03,Closed,2721
1747,334,Education Fund,2025-01-02,Closed,95917
1748,3857,Education Fund,2024-12-28,Inactive,88255
1749,5699,Emergency,2024-10-16,Closed,116572
175,3092,Emergency,2024-04-29,Closed,149015
1750,2262,High-Yield,2024-07-08,Inactive,79575
1751,6329,High-Yield,2025-02-24,Closed,117783
1752,1872,Education Fund,2024-09-23,Inactive,147305
1753,5008,Growth Fund,2024-09-10,Inactive,101782
1754,6536,Growth Fund,2024-11-27,Inactive,30031
1755,1819,High-Yield,2025-03-19,Closed,107431
1756,3241,Growth Fund,2024-08-11,Active,126282
1757,934,Retirement Plan,2024-07-13,Inactive,65385
1758,4915,High-Yield,2024-05-22,Closed,179158
1759,1254,Growth Fund,2024-11-08,Active,139924
176,3488,Emergency,2024-08-18,Inactive,154761
1760,622,Growth Fund,2024-06-21,Closed,186775
1761,6208,Education Fund,2024-07-26,Inactive,64950
1762,6302,High-Yield,2025-01-24,Active,55775
1763,4182,Emergency,2024-07-15,Closed,152291
1764,495,Education Fund,2025-01-12,Active,30708
1765,2592,Emergency,2024-08-30,Inactive,75932
1766,5924,Growth Fund,2024-06-20,Closed,4747
1767,6329,High-Yield,2024-11-30,Closed,156070
1768,4000,Education Fund,2024-08-23,Active,81908
1769,3613,Education Fund,2025-01-03,Active,90716
177,1649,Education Fund,2024-07-14,Closed,197107
1770,3100,Retirement Plan,2024-07-19,Closed,43512
1771,5557,Emergency,2024-04-14,Active,60819
1772,2775,Education Fund,2024-05-27,Active,10099
1773,2507,Retirement Plan,2024-04-14,Inactive,198258
1774,4042,Education Fund,2024-12-02,Closed,115557
1775,6046,Education Fund,2024-09-17,Closed,199260
1776,1240,High-Yield,2024-09-06,Inactive,70348
1777,5697,Emergency,2025-03-12,Inactive,108877
1778,733,Emergency,2025-03-13,Closed,89528
1779,1040,Emergency,2025-03-16,Closed,174926
178,3499,Education Fund,2025-03-04,Closed,178174
1780,1349,Growth Fund,2024-07-06,Active,183583
1781,5300,Education Fund,2025-03-29,Closed,62723
1782,6054,Growth Fund,2024-05-06,Inactive,147088
1783,3177,Emergency,2024-11-12,Closed,8204
1784,4105,Education Fund,2024-11-18,Inactive,117493
1785,2177,Emergency,2024-06-12,Inactive,179313
1786,4940,Growth Fund,2024-10-13,Inactive,189213
1787,1911,Retirement Plan,2025-02-22,Active,179735
1788,2121,Retirement Plan,2024-11-02,Inactive,87222
1789,4321,Emergency,2025-01-20,Active,168390
179,4057,High-Yield,2024-09-23,Active,49811
1790,883,Growth Fund,2024-12-14,Active,4441
1791,1382,Retirement Plan,2024-09-23,Active,3907
1792,2675,Emergency,2024-11-25,Closed,117893
1793,4184,Emergency,2024-04-10,Inactive,48405
1794,6444,Growth Fund,2024-06-22,Closed,17925
1795,3199,Retirement Plan,2025-01-01,Closed,33531
1796,905,Emergency,2025-04-03,Inactive,138077
1797,2525,High-Yield,2025-01-27,Inactive,137638
1798,490,Emergency,2024-07-15,Active,93800
1799,59,Growth Fund,2025-01-03,Closed,26035
18,6063,Education Fund,2024-09-26,Active,77449
180,3749,Retirement Plan,2024-04-13,Active,129194
1800,5186,High-Yield,2024-05-24,Active,142323
1801,3666,Retirement Plan,2024-06-23,Active,158813
1802,618,Education Fund,2024-12-25,Inactive,3827
1803,4445,Growth Fund,2024-11-01,Closed,114447
1804,2073,Education Fund,2025-03-18,Inactive,85988
1805,1624,Emergency,2025-01-23,Active,189864
1806,3145,High-Yield,2024-09-03,Closed,91599
1807,1196,Retirement Plan,2024-07-29,Inactive,187715
1808,6475,Education Fund,2024-10-17,Inactive,185829
1809,6062,Emergency,2024-09-27,Active,164614
181,5434,Emergency,2024-04-26,Active,77611
1810,939,Education Fund,2025-01-17,Closed,75692
1811,6294,Emergency,2024-04-15,Active,110442
1812,1100,Education Fund,2024-12-12,Closed,80696
1813,1798,Education Fund,2024-05-24,Active,19277
1814,6683,High-Yield,2025-04-09,Closed,26973
1815,5007,Emergency,2025-04-02,Inactive,63688
1816,2118,Education Fund,2024-06-04,Active,107168
1817,6625,Emergency,2024-12-16,Closed,36303
1818,6490,High-Yield,2025-02-11,Closed,105376
1819,2118,High-Yield,2024-09-07,Active,94051
182,6625,Growth Fund,2024-08-04,Inactive,161998
1820,6066,Retirement Plan,2024-05-31,Closed,122611
1821,2369,Growth Fund,2025-04-01,Closed,184725
1822,1263,Retirement Plan,2024-10-27,Inactive,65807
1823,2780,High-Yield,2024-10-25,Inactive,167019
1824,2025,Retirement Plan,2024-11-30,Inactive,141308
1825,1032,High-Yield,2025-01-08,Closed,51918
1826,3010,Education Fund,2024-10-12,Closed,43638
1827,2046,Education Fund,2024-12-14,Closed,66522
1828,240,Retirement Plan,2025-04-09,Active,1967
1829,2568,Growth Fund,2024-10-07,Closed,24671
183,6369,Growth Fund,2024-08-16,Closed,66782
1830,5783,Emergency,2024-12-29,Closed,38777
1831,3716,Education Fund,2025-04-08,Closed,160120
1832,4905,Growth Fund,2024-09-11,Active,107883
1833,6077,Growth Fund,2025-02-01,Closed,3584
1834,4022,Emergency,2024-04-30,Active,141870
1835,6752,Growth Fund,2024-08-26,Closed,2957
1836,3439,Retirement Plan,2025-03-19,Closed,26374
1837,6237,Growth Fund,2025-01-30,Inactive,88349
1838,2130,Retirement Plan,2024-07-15,Inactive,133501
1839,4499,Emergency,2025-01-02,Active,96575
184,6933,Education Fund,2025-03-11,Inactive,149185
1840,6422,Education Fund,2024-05-20,Closed,124278
1841,5771,Emergency,2024-08-24,Closed,113624
1842,6029,Emergency,2024-05-18,Closed,192544
1843,6374,Emergency,2025-03-28,Inactive,139584
1844,2734,High-Yield,2025-03-28,Active,55878
1845,6432,Education Fund,2024-04-18,Active,61538
1846,989,Growth Fund,2024-06-13,Active,117541
1847,2194,Emergency,2025-03-26,Active,11470
1848,1399,Education Fund,2025-02-02,Closed,100737
1849,2737,Education Fund,2024-12-16,Active,118113
185,5218,Education Fund,2024-09-16,Inactive,69149
1850,1608,Emergency,2024-08-29,Active,179668
