transaction_id,portfolio_id,transaction_date,asset_type,amount,transaction_type
562,6549,2024-12-30,Bond,-1750.0,Sell
563,5277,2024-06-22,Bond,4601.0,Buy
564,4533,2024-11-27,ETF,1059.0,Buy
565,684,2024-10-25,ETF,-365.0,Sell
566,3236,2024-11-02,Crypto,4944.0,Buy
567,1037,2024-09-23,Stock,2423.0,Buy
568,3051,2024-05-21,Bond,12.0,Buy
569,716,2024-09-06,Stock,-977.0,Sell
570,713,2024-10-05,ETF,2269.0,Buy
571,1027,2024-08-06,Bond,-777.0,Sell
572,4535,2024-06-10,Stock,4808.0,Buy
573,3910,2024-09-20,Stock,-192.0,Sell
574,2495,2024-04-11,Unknown,3491.0,Buy
575,2181,2024-05-22,Bond,551.0,Buy
576,3705,2024-11-05,Bond,473.0,Buy
577,291,2025-03-12,Crypto,3398.0,Buy
578,3653,2024-08-02,Crypto,4730.0,Buy
579,5500,2024-10-17,Crypto,-931.0,Sell
580,3500,2024-11-25,Bond,3205.0,Buy
581,2655,2024-06-05,Bond,2454.0,Buy
582,5045,2025-03-13,Bond,1287.0,Buy
583,1202,2024-10-06,ETF,801.0,Buy
584,3898,2024-09-09,Stock,4789.0,Buy
585,5414,2024-09-05,Stock,3078.0,Buy
586,5303,2024-09-13,Bond,-412.0,Sell
587,426,2024-10-06,ETF,-977.0,Sell
588,22,2024-09-13,Crypto,-79.0,Sell
589,1300,2024-06-30,ETF,2414.0,Buy
590,3492,2024-12-28,ETF,101.0,Buy
591,5130,2024-09-08,Unknown,3995.0,Buy
592,5346,2024-08-03,Stock,-515.0,Sell
593,6001,2024-08-24,Stock,2721.0,Buy
594,5102,2024-07-26,Crypto,2527.0,Buy
595,2817,2024-07-15,ETF,815.0,Buy
596,1136,2024-11-06,Bond,1365.0,Buy
597,1997,2024-10-08,Bond,-1080.0,Sell
598,4356,2024-05-12,ETF,-958.0,Sell
599,5042,2024-12-04,Bond,2576.0,Buy
600,246,2024-06-26,Crypto,1872.0,Buy
601,1697,2024-08-10,Stock,2662.0,Buy
602,467,2024-09-11,Bond,2003.0,Buy
603,2,2024-06-18,Bond,2595.0,Buy
604,2757,2025-02-04,Stock,3208.0,Buy
605,543,2024-08-27,Bond,1257.0,Buy
606,4116,2024-05-24,Bond,3445.0,Buy
607,3257,2024-08-02,ETF,-267.0,Sell
608,2004,2025-02-01,Crypto,-1216.0,Sell
609,2043,2024-10-19,Stock,3270.0,Buy
610,2227,2024-09-23,Bond,-1847.0,Sell
611,2403,2024-10-26,Stock,-1253.0,Sell
612,3631,2025-03-24,Crypto,-1245.0,Sell
613,2197,2024-08-27,Stock,-1042.0,Sell
614,1985,2024-10-20,Stock,400.0,Buy
615,2096,2024-06-09,Unknown,299.0,Buy
616,3200,2025-03-07,Bond,2517.0,Buy
617,6408,2025-01-16,Crypto,3247.0,Buy
618,6501,2024-09-24,Bond,4611.0,Buy
619,4266,2024-07-11,Unknown,-885.0,Sell
620,2835,2024-06-17,ETF,-435.0,Sell
621,76,2025-01-23,Bond,-1324.0,Sell
622,20,2024-06-16,Stock,2692.0,Buy
623,3878,2025-02-17,ETF,-238.0,Sell
624,2116,2024-11-18,ETF,3390.0,Buy
625,4035,2024-12-07,Bond,4470.0,Buy
626,5271,2024-06-14,ETF,222.0,Buy
627,560,2025-04-08,Unknown,42.0,Buy
628,4321,2024-11-28,Stock,-1020.0,Sell
629,904,2024-10-30,Crypto,1228.0,Buy
630,3417,2024-09-02,Stock,4411.0,Buy
631,3445,2024-11-21,Bond,4402.0,Buy
632,583,2024-10-06,Stock,-1921.0,Sell
633,6265,2024-11-05,Stock,-1616.0,Sell
634,1275,2025-01-03,ETF,3062.0,Buy
635,2755,2024-11-04,Stock,272.0,Buy
636,3710,2024-07-15,Stock,-343.0,Sell
637,4232,2024-05-13,ETF,-590.0,Sell
638,5157,2024-07-14,Stock,4047.0,Buy
639,557,2024-09-06,Bond,1886.0,Buy
640,1026,2024-08-30,Stock,4173.0,Buy
641,3365,2024-09-11,Stock,4497.0,Buy
642,794,2024-05-05,Bond,4906.0,Buy
643,2561,2024-12-24,Stock,3184.0,Buy
644,2857,2024-08-05,Crypto,-1299.0,Sell
645,1438,2024-11-11,Bond,-785.0,Sell
646,5150,2024-04-14,Stock,2121.0,Buy
647,2491,2024-06-16,Crypto,3116.0,Buy
648,3010,2025-02-16,Bond,289.0,Buy
649,6248,2025-03-08,Stock,-1177.0,Sell
650,2228,2025-03-28,Bond,-1958.0,Sell
651,6251,2024-04-10,Bond,1664.0,Buy
652,4114,2024-06-06,ETF,4739.0,Buy
653,3936,2024-11-14,Bond,3965.0,Buy
654,1372,2024-10-13,ETF,-1634.0,Sell
655,4309,2024-05-31,ETF,4614.0,Buy
656,5576,2024-10-29,Stock,552.0,Buy
657,5670,2025-04-06,Stock,549.0,Buy
658,206,2024-09-26,Bond,3062.0,Buy
659,2398,2024-08-08,Bond,4458.0,Buy
661,520,2025-01-16,Crypto,3458.0,Buy
662,6306,2024-12-16,Stock,606.0,Buy
663,2134,2024-11-29,Stock,886.0,Buy
664,1443,2024-06-01,Crypto,3591.0,Buy
665,6123,2024-08-29,Stock,4003.0,Buy
666,1941,2024-05-21,Stock,891.0,Buy
667,6228,2024-07-20,Crypto,-1133.0,Sell
668,1312,2024-05-09,Bond,4775.0,Buy
669,5339,2024-11-01,Bond,-609.0,Sell
670,1653,2024-08-18,Crypto,783.0,Buy
671,140,2024-11-23,Bond,4334.0,Buy
672,5394,2024-07-06,Unknown,2355.0,Buy
673,1533,2024-10-14,Crypto,654.0,Buy
674,4577,2024-09-09,Stock,4166.0,Buy
676,3673,2024-10-28,Bond,-1013.0,Sell
677,5753,2025-02-20,Stock,-1725.0,Sell
678,2934,2024-04-26,Bond,218.0,Buy
679,4312,2024-04-16,Crypto,4130.0,Buy
680,4559,2024-05-21,Crypto,-1695.0,Sell
681,1574,2024-12-20,Unknown,4033.0,Buy
682,2151,2024-10-13,Bond,2420.0,Buy
683,2594,2024-12-20,Stock,-1494.0,Sell
684,2683,2024-09-29,Crypto,-1523.0,Sell
685,3740,2024-06-24,Unknown,2666.0,Buy
686,3675,2024-09-22,Stock,-1332.0,Sell
687,5708,2025-03-09,ETF,3826.0,Buy
688,1404,2025-02-19,ETF,3287.0,Buy
689,591,2025-02-16,Crypto,4955.0,Buy
690,1870,2024-08-07,ETF,4488.0,Buy
691,6504,2024-07-24,Stock,-1626.0,Sell
692,3618,2025-02-28,Stock,3743.0,Buy
693,2765,2025-02-23,Bond,3816.0,Buy
694,3308,2025-01-24,ETF,456.0,Buy
695,759,2025-03-22,Bond,-1405.0,Sell
696,5587,2024-10-08,Stock,4582.0,Buy
697,3604,2024-04-26,Bond,4313.0,Buy
698,2818,2024-06-22,Bond,-166.0,Sell
699,800,2024-08-31,Crypto,-1749.0,Sell
700,4369,2024-07-11,Stock,-952.0,Sell
701,5611,2024-04-17,Stock,1624.0,Buy
702,1622,2025-04-08,Crypto,4867.0,Buy
703,1585,2024-06-20,Bond,884.0,Buy
704,501,2024-09-13,Bond,2395.0,Buy
705,2350,2024-04-30,Stock,4864.0,Buy
706,3750,2025-04-02,Bond,2774.0,Buy
707,5233,2024-11-19,Stock,2778.0,Buy
708,108,2025-02-01,ETF,4740.0,Buy
709,5740,2025-01-20,Stock,1844.0,Buy
710,1397,2025-04-05,Stock,-1358.0,Sell
711,19,2025-01-26,Unknown,4174.0,Buy
712,4481,2024-10-24,ETF,3367.0,Buy
713,4531,2024-08-01,Stock,3993.0,Buy
714,3313,2024-09-11,ETF,-2000.0,Sell
715,6488,2024-09-17,Stock,1041.0,Buy
716,5581,2024-09-29,ETF,4627.0,Buy
717,3703,2024-09-29,Bond,-821.0,Sell
718,3993,2024-06-23,Bond,115.0,Buy
719,2693,2024-10-24,ETF,3250.0,Buy
720,2667,2025-03-06,Bond,3237.0,Buy
721,3185,2025-04-03,Bond,-1048.0,Sell
722,5053,2025-02-04,Crypto,3282.0,Buy
723,2400,2024-09-14,Bond,1073.0,Buy
724,2827,2024-08-16,ETF,2906.0,Buy
725,3775,2024-12-21,Stock,2651.0,Buy
726,3640,2025-01-20,ETF,-1411.0,Sell
727,688,2024-04-24,Bond,3783.0,Buy
728,4536,2025-02-13,Stock,-907.0,Sell
729,3751,2025-02-01,Stock,1007.0,Buy
730,5776,2024-07-12,ETF,4313.0,Buy
731,6548,2024-11-28,Stock,-158.0,Sell
732,6360,2024-07-28,ETF,-710.0,Sell
733,5470,2024-05-14,Bond,3400.0,Buy
734,3143,2024-09-02,ETF,3604.0,Buy
735,2197,2024-10-07,Crypto,3447.0,Buy
736,6451,2024-05-21,Stock,2739.0,Buy
737,6458,2024-09-30,Bond,4593.0,Buy
738,1638,2024-12-08,Crypto,-1767.0,Sell
739,6367,2024-11-07,Stock,2018.0,Buy
740,390,2024-06-01,ETF,1209.0,Buy
741,4229,2025-02-28,Stock,2289.0,Buy
742,2086,2024-10-31,Stock,4487.0,Buy
743,986,2024-08-14,Unknown,4205.0,Buy
744,4708,2024-12-01,ETF,4761.0,Buy
745,432,2025-02-19,Stock,1934.0,Buy
746,4892,2024-08-29,Stock,2401.0,Buy
747,4553,2024-11-16,Stock,-325.0,Sell
748,52,2024-09-29,Stock,4877.0,Buy
749,64,2025-01-22,ETF,2353.0,Buy
750,2171,2024-10-26,ETF,-1759.0,Sell
751,3407,2024-11-30,ETF,609.0,Buy
752,3498,2025-02-08,Stock,3367.0,Buy
753,1607,2024-08-05,ETF,4614.0,Buy
754,5844,2024-05-12,Bond,4534.0,Buy
755,5713,2024-06-11,ETF,1640.0,Buy
756,4090,2024-06-22,Stock,-1212.0,Sell
757,1452,2024-12-30,ETF,2892.0,Buy
758,2762,2024-09-22,Bond,3406.0,Buy
759,3285,2024-06-23,ETF,3763.0,Buy
760,5865,2024-07-07,Bond,269.0,Buy
761,4916,2025-02-16,Stock,-312.0,Sell
762,5342,2024-05-26,Crypto,-1481.0,Sell
763,6238,2025-03-17,Crypto,2161.0,Buy
764,4441,2024-12-22,Bond,3614.0,Buy
765,1988,2024-07-12,Bond,3198.0,Buy
766,1384,2024-04-14,Stock,790.0,Buy
767,432,2024-08-06,ETF,3595.0,Buy
768,5989,2025-02-11,Stock,2586.0,Buy
769,6116,2024-10-29,Stock,1061.0,Buy
770,1115,2024-06-27,ETF,-1528.0,Sell
771,4989,2024-11-07,ETF,2589.0,Buy
772,241,2024-07-04,ETF,3355.0,Buy
773,3389,2025-01-28,ETF,1438.0,Buy
774,3243,2024-05-23,Stock,-619.0,Sell
775,2909,2024-12-16,Stock,1718.0,Buy
776,5639,2024-10-20,Bond,-596.0,Sell
777,6258,2024-08-24,Crypto,-1752.0,Sell
778,5019,2025-02-20,Bond,-40.0,Sell
779,635,2024-10-04,Crypto,3311.0,Buy
780,5290,2024-09-07,Stock,780.0,Buy
781,5200,2024-07-20,Unknown,-1744.0,Sell
782,5565,2025-03-30,Bond,-842.0,Sell
783,3544,2024-09-30,Crypto,-959.0,Sell
784,1805,2024-12-18,Stock,1048.0,Buy
785,4974,2024-10-09,Stock,-30.0,Sell
786,5146,2024-06-24,Stock,4634.0,Buy
787,527,2024-10-13,Stock,-805.0,Sell
788,4147,2024-05-06,Bond,-1821.0,Sell
789,69,2024-06-25,Unknown,3640.0,Buy
790,4110,2024-07-04,Bond,-1283.0,Sell
791,2772,2025-01-09,Unknown,-586.0,Sell
792,947,2024-09-24,Stock,163.0,Buy
793,4942,2024-04-11,Unknown,-804.0,Sell
794,3018,2024-05-17,Crypto,1477.0,Buy
795,3791,2025-03-15,Bond,-1213.0,Sell
796,3458,2025-02-18,Bond,4090.0,Buy
797,2961,2025-03-20,Stock,-227.0,Sell
798,4657,2025-02-02,Crypto,573.0,Buy
799,989,2024-04-18,ETF,3025.0,Buy
800,169,2024-05-22,ETF,1616.0,Buy
801,1383,2025-01-12,Crypto,-514.0,Sell
802,5470,2024-05-12,Stock,212.0,Buy
803,2630,2024-11-04,Stock,1512.0,Buy
804,653,2024-07-27,Bond,916.0,Buy
805,5948,2025-02-03,Crypto,-1676.0,Sell
806,2614,2025-04-08,Stock,1768.0,Buy
807,22,2025-01-17,Crypto,3556.0,Buy
808,2771,2025-01-20,Stock,1133.0,Buy
809,1097,2025-02-14,ETF,237.0,Buy
810,167,2025-01-08,Stock,-1983.0,Sell
811,3641,2024-04-30,ETF,-1969.0,Sell
812,3354,2024-12-29,Bond,3869.0,Buy
813,6004,2024-09-24,Crypto,-1046.0,Sell
814,4071,2024-06-16,Stock,2189.0,Buy
815,646,2024-05-15,ETF,459.0,Buy
816,3992,2024-09-17,Crypto,-877.0,Sell
817,1081,2025-03-29,ETF,2343.0,Buy
818,426,2024-11-07,Crypto,-219.0,Sell
819,6159,2024-05-24,Bond,3208.0,Buy
820,599,2024-05-03,Stock,-102.0,Sell
821,5629,2024-08-14,Unknown,1535.0,Buy
822,4970,2024-12-08,Stock,-1284.0,Sell
823,2147,2024-10-18,Bond,-737.0,Sell
824,3209,2025-01-22,Stock,1606.0,Buy
825,5756,2024-09-10,Bond,3559.0,Buy
826,3018,2024-06-05,Stock,4361.0,Buy
827,4832,2024-07-14,Bond,3326.0,Buy
828,5906,2024-08-31,Stock,1722.0,Buy
829,640,2024-04-30,ETF,3123.0,Buy
830,2829,2024-07-28,Stock,252.0,Buy
831,3731,2025-03-04,ETF,4409.0,Buy
832,857,2024-12-26,ETF,-793.0,Sell
833,190,2024-06-16,ETF,3539.0,Buy
834,2727,2024-12-13,ETF,525.0,Buy
835,4073,2025-04-06,ETF,-1346.0,Sell
836,5143,2024-10-29,Bond,4022.0,Buy
837,5082,2024-08-17,Stock,2700.0,Buy
838,1937,2025-03-17,Bond,2930.0,Buy
839,1149,2024-08-25,ETF,2249.0,Buy
841,5789,2024-08-28,ETF,1297.0,Buy
842,4248,2025-02-23,Unknown,-788.0,Sell
843,6160,2024-10-13,Bond,4405.0,Buy
844,1757,2024-10-10,Crypto,-1304.0,Sell
845,4946,2024-06-24,ETF,-912.0,Sell
846,1086,2024-04-14,ETF,2644.0,Buy
847,4438,2025-03-16,Crypto,4843.0,Buy
848,1281,2025-01-13,Bond,3974.0,Buy
849,2999,2025-02-05,Crypto,1007.0,Buy
850,2052,2025-01-30,ETF,621.0,Buy
851,3114,2025-03-24,ETF,4890.0,Buy
852,6441,2024-08-28,Stock,-917.0,Sell
854,5420,2024-12-10,Crypto,743.0,Buy
855,108,2024-09-13,Stock,429.0,Buy
856,6405,2024-05-06,Bond,-1752.0,Sell
857,1897,2024-09-29,Bond,-685.0,Sell
859,2090,2025-02-01,Stock,1816.0,Buy
860,2299,2025-02-20,ETF,270.0,Buy
861,306,2024-09-24,ETF,2422.0,Buy
862,1709,2024-07-08,Bond,492.0,Buy
863,4159,2024-08-28,Bond,-945.0,Sell
864,5714,2024-08-12,ETF,-637.0,Sell
865,746,2025-01-05,ETF,-677.0,Sell
866,518,2024-07-15,Crypto,3777.0,Buy
867,2193,2024-04-22,Crypto,-417.0,Sell
868,780,2024-12-27,Stock,1900.0,Buy
869,5712,2025-02-01,Bond,-1592.0,Sell
870,4665,2024-06-09,Stock,-863.0,Sell
871,5391,2025-01-22,Crypto,639.0,Buy
872,4379,2024-11-22,ETF,-1212.0,Sell
873,4160,2024-05-13,Bond,211.0,Buy
874,2657,2025-03-10,ETF,-32.0,Sell
875,4962,2024-10-24,ETF,1776.0,Buy
876,5605,2024-04-28,Unknown,4938.0,Buy
877,6538,2024-11-25,Crypto,302.0,Buy
878,4215,2024-08-26,ETF,-1100.0,Sell
879,1139,2024-07-01,Stock,4977.0,Buy
880,544,2024-11-06,Stock,1964.0,Buy
881,1438,2025-01-14,ETF,904.0,Buy
882,3894,2025-03-13,ETF,3917.0,Buy
883,85,2024-04-13,Stock,-5.0,Sell
884,891,2024-09-01,ETF,-1221.0,Sell
885,789,2024-10-13,Stock,4472.0,Buy
886,6475,2024-05-22,Stock,2042.0,Buy
887,4920,2024-08-16,Bond,3543.0,Buy
888,5524,2024-07-11,ETF,2483.0,Buy
889,5115,2025-04-07,Crypto,4982.0,Buy
890,4913,2024-04-24,ETF,-1337.0,Sell
891,1671,2024-06-14,Stock,-148.0,Sell
892,5152,2025-03-20,Bond,4289.0,Buy
893,4464,2025-04-04,Stock,260.0,Buy
894,169,2025-02-03,Bond,1853.0,Buy
895,3841,2024-12-20,Bond,518.0,Buy
896,2356,2025-01-26,Bond,4346.0,Buy
897,2736,2024-12-30,Stock,909.0,Buy
898,3647,2024-12-07,ETF,433.0,Buy
899,4656,2024-09-10,Stock,-1910.0,Sell
900,2728,2024-09-19,Bond,646.0,Buy
901,4775,2024-12-24,ETF,2168.0,Buy
902,333,2024-12-05,Stock,2363.0,Buy
904,5464,2024-09-23,ETF,3921.0,Buy
905,3012,2025-01-08,Crypto,1884.0,Buy
906,6538,2024-08-06,Bond,-1372.0,Sell
907,3926,2025-01-24,ETF,2930.0,Buy
908,3098,2025-02-20,Bond,1004.0,Buy
909,3144,2024-05-31,Stock,494.0,Buy
910,2754,2024-07-02,ETF,-12.0,Sell
911,4569,2025-01-08,ETF,1437.0,Buy
912,2077,2024-06-03,Stock,-1339.0,Sell
913,2644,2025-03-05,Bond,2158.0,Buy
914,3724,2024-06-12,ETF,-1255.0,Sell
915,5625,2024-11-21,Bond,3455.0,Buy
916,4713,2025-03-15,ETF,1504.0,Buy
917,5040,2024-07-03,ETF,4103.0,Buy
918,3612,2024-04-18,Bond,3466.0,Buy
919,4954,2024-10-18,Crypto,790.0,Buy
920,3304,2025-02-25,Stock,1183.0,Buy
921,3638,2024-11-18,Stock,-62.0,Sell
922,717,2025-03-01,Bond,2249.0,Buy
923,1575,2025-01-30,Bond,2549.0,Buy
924,5461,2024-12-07,Crypto,1905.0,Buy
926,5375,2024-12-27,Stock,2895.0,Buy
927,3654,2025-03-17,Stock,2169.0,Buy
928,3787,2024-05-07,ETF,1067.0,Buy
929,340,2024-10-14,Bond,-746.0,Sell
930,604,2024-09-19,Crypto,-380.0,Sell
931,4367,2024-08-01,Crypto,3.0,Buy
932,136,2024-04-19,Bond,3637.0,Buy
933,4922,2024-09-18,Bond,3358.0,Buy
934,2741,2024-09-29,ETF,4785.0,Buy
935,2113,2025-03-17,Crypto,4695.0,Buy
936,1006,2024-11-10,Stock,3859.0,Buy
937,2196,2024-07-09,ETF,-47.0,Sell
938,5782,2024-05-15,Crypto,4742.0,Buy
940,5568,2025-01-18,Stock,-1503.0,Sell
941,3380,2024-11-25,Bond,1829.0,Buy
942,354,2024-07-30,Stock,-1991.0,Sell
943,5162,2024-12-02,Crypto,1949.0,Buy
944,1483,2024-08-02,Crypto,1949.0,Buy
945,1596,2024-05-14,ETF,239.0,Buy
946,4880,2025-03-11,Bond,1701.0,Buy
948,1898,2024-08-29,Bond,-733.0,Sell
949,1459,2024-11-24,Unknown,3656.0,Buy
950,1789,2024-11-30,Crypto,4161.0,Buy
951,1551,2024-11-05,Unknown,2282.0,Buy
952,2237,2024-04-24,ETF,3545.0,Buy
953,3403,2024-07-19,ETF,4966.0,Buy
954,3555,2024-05-13,Bond,3912.0,Buy
955,5212,2024-08-27,Stock,4295.0,Buy
956,3536,2024-06-16,Bond,2957.0,Buy
957,4586,2024-06-05,Bond,213.0,Buy
958,4657,2025-03-20,Crypto,2434.0,Buy
959,4136,2025-02-14,Bond,1030.0,Buy
960,3616,2024-11-25,Bond,1570.0,Buy
961,1909,2024-10-05,Stock,1254.0,Buy
962,1694,2025-01-18,ETF,4806.0,Buy
963,4100,2024-09-17,Bond,3719.0,Buy
965,2303,2024-10-23,Crypto,315.0,Buy
966,1756,2025-02-03,ETF,4186.0,Buy
967,2703,2024-04-10,Stock,2403.0,Buy
968,1749,2024-12-31,ETF,701.0,Buy
969,1223,2025-02-02,ETF,3947.0,Buy
970,547,2024-08-04,Crypto,-1749.0,Sell
971,1880,2024-05-23,Bond,3923.0,Buy
972,1745,2025-01-27,Stock,2672.0,Buy
973,5753,2024-08-18,ETF,2576.0,Buy
974,6211,2024-07-18,Bond,4654.0,Buy
975,5809,2024-06-14,Stock,1956.0,Buy
976,2508,2024-11-12,Bond,4693.0,Buy
977,2383,2024-06-25,Stock,790.0,Buy
978,3555,2024-11-05,Stock,3320.0,Buy
979,2269,2024-10-11,Stock,3875.0,Buy
980,689,2025-02-07,ETF,-773.0,Sell
981,4640,2025-04-05,Crypto,3060.0,Buy
982,3673,2024-07-04,ETF,489.0,Buy
983,610,2024-04-16,Crypto,4536.0,Buy
984,6129,2024-12-29,Bond,3222.0,Buy
985,5466,2024-12-24,Stock,4952.0,Buy
986,1926,2024-04-21,Stock,4052.0,Buy
987,2046,2024-06-30,Crypto,4066.0,Buy
988,1881,2024-08-21,Stock,3949.0,Buy
989,4241,2024-06-02,Bond,-454.0,Sell
990,1547,2024-04-25,Stock,3555.0,Buy
991,3344,2025-03-21,Stock,3057.0,Buy
992,4173,2024-12-05,ETF,1510.0,Buy
993,914,2024-07-29,ETF,2628.0,Buy
994,2027,2025-01-24,Bond,-1413.0,Sell
996,6205,2024-12-14,Stock,1323.0,Buy
997,4101,2025-02-16,Stock,1013.0,Buy
998,3660,2024-07-27,Bond,-1435.0,Sell
999,95,2024-07-26,Bond,188.0,Buy
1000,3467,2025-03-27,Stock,1918.0,Buy
1001,25,2024-07-09,Bond,282.0,Buy
1002,1541,2024-10-08,Bond,3053.0,Buy
1003,4114,2025-01-07,Stock,3035.0,Buy
1004,1192,2024-10-07,Crypto,149.0,Buy
1005,3297,2024-04-26,Stock,704.0,Buy
1006,392,2024-11-08,Stock,767.0,Buy
1007,1187,2024-04-12,Bond,-707.0,Sell
1008,4032,2024-12-11,Crypto,149.0,Buy
1009,5978,2024-11-28,Stock,4032.0,Buy
1010,6234,2024-06-24,Bond,-346.0,Sell
1011,3846,2024-04-10,Bond,3426.0,Buy
1012,4923,2024-06-11,ETF,1552.0,Buy
1013,4187,2024-06-20,Crypto,-1728.0,Sell
1014,809,2024-09-28,Stock,-1998.0,Sell
1015,3878,2024-11-20,Unknown,4494.0,Buy
1016,5750,2024-10-18,Bond,1918.0,Buy
1017,3892,2025-01-20,Bond,2094.0,Buy
1018,2684,2024-06-01,Crypto,2316.0,Buy
1019,1775,2024-05-25,Bond,-1419.0,Sell
1020,4766,2024-09-12,Bond,-327.0,Sell
1021,1728,2024-07-08,Crypto,4996.0,Buy
1022,386,2025-02-27,Bond,-465.0,Sell
1023,4317,2025-03-20,Bond,-1742.0,Sell
1024,1543,2025-02-17,Stock,768.0,Buy
1025,4950,2024-05-08,Bond,14.0,Buy
1026,4377,2025-02-24,ETF,-1536.0,Sell
1027,6271,2024-09-28,Crypto,333.0,Buy
1028,324,2025-04-02,Stock,-350.0,Sell
1029,476,2025-03-07,Unknown,1123.0,Buy
1031,3471,2024-07-03,Crypto,3335.0,Buy
1032,2355,2024-08-13,Stock,2622.0,Buy
1033,2972,2024-07-29,Unknown,4287.0,Buy
1034,3553,2024-05-24,Stock,2814.0,Buy
1035,6039,2025-03-26,ETF,-175.0,Sell
1036,5600,2025-03-21,Bond,4893.0,Buy
1037,3710,2024-04-24,Crypto,4542.0,Buy
1038,1636,2024-06-22,Stock,2255.0,Buy
1039,5983,2024-05-25,ETF,-1448.0,Sell
1040,4242,2025-01-14,Stock,1699.0,Buy
1041,417,2024-04-21,Stock,4322.0,Buy
1042,2276,2024-09-13,Stock,3376.0,Buy
1043,4754,2024-12-17,Stock,4271.0,Buy
1044,1992,2024-08-13,Crypto,-1104.0,Sell
1045,210,2025-03-02,Stock,-998.0,Sell
1046,4864,2024-09-15,Bond,2554.0,Buy
1047,5480,2024-10-16,Crypto,707.0,Buy
1048,1585,2025-03-21,Stock,573.0,Buy
1049,529,2025-01-31,ETF,-1273.0,Sell
1050,1306,2025-01-09,Bond,1832.0,Buy
1051,3127,2025-01-20,Bond,-953.0,Sell
1053,3123,2024-08-17,Bond,133.0,Buy
1054,5735,2024-07-22,Crypto,515.0,Buy
1055,3933,2024-10-28,Unknown,-542.0,Sell
1056,1073,2024-09-16,Crypto,-1992.0,Sell
1057,2217,2025-03-18,Stock,1729.0,Buy
1058,1612,2025-03-18,Bond,-321.0,Sell
1059,2404,2025-02-19,Stock,396.0,Buy
1060,1758,2024-11-10,Bond,-1126.0,Sell
1061,1371,2024-09-29,Bond,85.0,Buy
1062,916,2024-08-15,Bond,-1332.0,Sell
1063,1832,2024-12-20,Bond,-626.0,Sell
1064,1160,2024-04-30,Stock,3337.0,Buy
1065,2077,2024-12-30,Crypto,-1695.0,Sell
1066,2440,2024-08-28,Crypto,3629.0,Buy
1068,5646,2024-07-26,ETF,4467.0,Buy
1069,6489,2025-04-07,ETF,3326.0,Buy
1070,221,2024-07-06,Unknown,3204.0,Buy
1071,3304,2024-08-01,ETF,-340.0,Sell
1072,6098,2024-05-02,Stock,4532.0,Buy
1073,4558,2024-09-24,Bond,-1867.0,Sell
1074,5258,2024-06-10,ETF,-950.0,Sell
1075,6407,2024-10-11,Bond,14.0,Buy
1076,2083,2024-11-30,Bond,1896.0,Buy
1077,5262,2024-05-02,Bond,4495.0,Buy
1078,5263,2024-08-01,Bond,617.0,Buy
1079,3852,2024-09-04,Bond,-199.0,Sell
1080,857,2024-10-06,ETF,4313.0,Buy
1081,3598,2025-03-22,Crypto,896.0,Buy
1082,2227,2024-11-20,Bond,280.0,Buy
1083,5678,2025-02-05,ETF,3820.0,Buy
1084,907,2025-03-23,ETF,-355.0,Sell
1085,4274,2024-09-30,Stock,1610.0,Buy
1086,1518,2025-01-08,Crypto,4557.0,Buy
1087,542,2025-01-20,Bond,-505.0,Sell
1088,229,2024-08-18,Crypto,555.0,Buy
1089,4702,2025-03-01,ETF,4860.0,Buy
1090,1726,2024-11-22,Bond,3284.0,Buy
1091,6004,2025-01-25,Unknown,-301.0,Sell
1092,4268,2024-07-03,ETF,-1646.0,Sell
1093,419,2024-12-02,Bond,1250.0,Buy
1094,2940,2025-02-21,Crypto,4833.0,Buy
1095,2335,2024-07-18,Unknown,-1163.0,Sell
1096,3704,2024-11-19,Stock,-462.0,Sell
1097,226,2025-02-25,Bond,3594.0,Buy
1098,2242,2025-03-09,Bond,1239.0,Buy
1099,4086,2024-05-09,Bond,396.0,Buy
1100,259,2025-03-09,Stock,-118.0,Sell
1101,3619,2025-03-20,Crypto,258.0,Buy
1102,69,2025-02-01,Stock,-569.0,Sell
1103,2564,2024-11-29,Stock,-1338.0,Sell
1104,5774,2024-06-11,Stock,1239.0,Buy
1105,5676,2024-07-02,Stock,-593.0,Sell
1106,3047,2025-01-26,ETF,1368.0,Buy
1107,2346,2024-05-15,Stock,1588.0,Buy
1108,3845,2024-12-29,ETF,3458.0,Buy
1109,5216,2024-09-19,Crypto,-812.0,Sell
1110,2482,2024-12-03,Stock,3714.0,Buy
1111,2224,2025-01-25,Stock,-1754.0,Sell
1112,1656,2025-01-29,Bond,1773.0,Buy
1113,3311,2024-09-08,Stock,-1000.0,Sell
1114,529,2024-06-27,Stock,4126.0,Buy
1115,2808,2024-05-17,Unknown,362.0,Buy
1116,5947,2024-12-25,Stock,-1702.0,Sell
1117,564,2024-09-19,Crypto,576.0,Buy
1118,8,2024-04-23,Stock,198.0,Buy
1119,1217,2024-06-02,Stock,4515.0,Buy
1120,3446,2025-02-17,Crypto,-356.0,Sell
1121,5573,2025-01-14,ETF,1718.0,Buy
1122,4767,2025-02-21,Crypto,921.0,Buy
1123,1891,2025-02-06,Bond,2693.0,Buy
1124,5084,2025-04-08,Bond,-26.0,Sell
1125,3631,2024-05-28,Crypto,-917.0,Sell
1126,3690,2025-01-24,ETF,-29.0,Sell
1127,1173,2024-10-21,ETF,1341.0,Buy
